epoch,batch,loss,classification_loss,bbox_regression_loss
0,238,1.4545232057571411,1.1524763107299805,0.30204689502716064
0,239,1.4928175210952759,1.157907247543335,0.3349102735519409
0,240,1.3826066255569458,1.180612564086914,0.20199407637119293
0,241,1.652435541152954,1.1475625038146973,0.5048730373382568
0,242,1.7517576217651367,1.171243667602539,0.5805139541625977
0,243,1.7074828147888184,1.1541564464569092,0.5533263683319092
0,244,1.397763967514038,1.1419775485992432,0.25578638911247253
0,245,1.7066782712936401,1.1671866178512573,0.5394916534423828
0,246,1.610224723815918,1.202481746673584,0.4077429473400116
0,247,1.5385814905166626,1.132369041442871,0.4062124490737915
0,248,1.5774586200714111,1.142462134361267,0.43499642610549927
0,249,1.450439214706421,1.1404221057891846,0.31001710891723633
0,250,1.5729386806488037,1.1649529933929443,0.40798571705818176
0,251,1.613548994064331,1.1327049732208252,0.48084402084350586
0,252,1.5167953968048096,1.1398701667785645,0.3769252896308899
0,253,1.6321356296539307,1.136685848236084,0.4954497814178467
0,254,1.4519281387329102,1.1171648502349854,0.33476322889328003
0,255,1.5133934020996094,1.131464958190918,0.3819285035133362
0,256,1.9989913702011108,1.6445528268814087,0.35443857312202454
0,257,1.450992226600647,1.1859904527664185,0.2650017738342285
0,258,1.5864084959030151,1.1349347829818726,0.4514736831188202
0,259,1.531468391418457,1.1359033584594727,0.3955650329589844
0,260,1.5712671279907227,1.1412804126739502,0.42998671531677246
0,261,1.587653398513794,1.1463581323623657,0.441295325756073
0,262,1.5747441053390503,1.132722020149231,0.4420221149921417
0,263,1.487662672996521,1.1871862411499023,0.30047640204429626
0,264,1.442090630531311,1.1265571117401123,0.31553348898887634
0,265,1.451276183128357,1.2115910053253174,0.23968513309955597
0,266,1.5753945112228394,1.127962589263916,0.44743192195892334
0,267,1.6519110202789307,1.1788897514343262,0.4730212092399597
0,268,1.6448726654052734,1.1468884944915771,0.4979841113090515
0,269,1.4738041162490845,1.1297271251678467,0.3440769910812378
0,270,1.519213318824768,1.1426265239715576,0.37658676505088806
0,271,1.4224400520324707,1.1310794353485107,0.29136067628860474
